nodeid,node,0.1_num,1_num,10_num,100_num,num_all,0.1_num_d,0.1_num_w,1_num_d,1_num_w,10_num_d,10_num_w,100_num_d,100_num_w,num_d_all,num_w_all,value_d,value_w,avg_value_d,avg_value_w,min_gasprice_all,max_gasprice_all,avg_gasprice_all,min_gasprice_d,max_gasprice_d,avg_gasprice_d,min_gasprice_w,max_gasprice_w,avg_gasprice_w,early_time,late_time,total_time_gap,min_time_gap,max_time_gap,avg_time_gap,early_time_d,late_time_d,total_time_gap_d,min_time_gap_d,max_time_gap_d,avg_time_gap_d,early_time_w,late_time_w,total_time_gap_w,min_time_gap_w,max_time_gap_w,avg_time_gap_w
46399,0x4bf3d9b553761408589a198b6185890cadacb172,0.0726656651495507,0.1807958841737373,-0.2905929602131545,-0.1245853176121766,-0.0214078288075447,0.1706685064878332,-0.1505219210266951,0.4239367193788286,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,0.1901430389274559,-0.3145899880158085,-0.0948316823590128,-0.153875319636767,-0.2551095559189664,-0.4389111254582904,-0.266471091105517,-0.155227439127866,-0.1662585730943639,0.2888688482970531,0.4249960699343063,0.4434637798841573,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,-0.1879033001972979,-0.2029272983036705,-0.1934451242924788,-0.0955983455239896,-0.183990339451922,-0.1474852479005934,1.2753234026391442,1.2734199279235672,-0.1359724414375807,-0.0627905421041893,-0.1300144065516213,-0.103386272995087,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
46457,0x4c0a466df0628fe8699051b3ac6506653191cc21,0.0726656651495507,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,0.1706685064878332,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.1006369584690171,-0.153875319636767,-0.2862911710856428,-0.4389111254582904,-0.7436572429725676,-0.7582967719608662,-0.7882381652920449,-0.3802281998872197,-0.4006036693345501,-0.4033452926464421,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,-1.0957426563945645,-1.1148548033260848,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.1771187567841157,1.1753036633181055,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
46460,0x4c0ab28a53f8ffb3ed7ae1e2d3c7f1cd835cc2cc,0.0726656651495507,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,-0.0910283743133846,0.3290938426109732,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.2300893588828813,-0.1130360944530436,-0.1009272222745173,-0.1534143646203896,-0.2914881069467555,-0.4356070639868069,-0.7279268566595739,-0.7459874839266195,-0.7734609180216399,-0.4482825967956938,-0.4525973731808837,-0.4654205354202897,-0.519862989611373,-0.5281315803510854,-0.5395025901498751,1.0745278905777198,1.0651430335647816,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,-0.7774425926638499,-0.777457619906087,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.7784311441607592,0.7776493240884947,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
46541,0x4c2f6c1c7cb4b39c59a0a1266811eb9de599f8e4,0.0726656651495507,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,0.1706685064878332,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.1006369584690171,-0.153875319636767,-0.2862911710856428,-0.4389111254582904,-0.7839210257963922,-0.7898038494264349,-0.8260622760920492,-0.4366849477009316,-0.4437367446287309,-0.4548418378508809,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,0.9727884364893118,0.962947576805436,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.4008801106294488,1.398858942662193,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
46548,0x4c30fbd3a47fb1865a66e75e6c8720f695b15429,-0.1421165987265633,7.432787175150163,-0.2905929602131545,-0.1245853176121766,3.8726524975500207,-0.0910283743133846,-0.1505219210266951,5.643363552486629,6.337919094184996,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,2.5714599598527004,3.7164878832394894,-0.042874461174474,-0.0616843163612978,-0.2395187483356283,-0.4058705107434551,-0.5590547182531058,0.298327528065438,-0.3599717434539598,0.53241399214097,1.0459111824634644,0.5266991345782549,-0.345178482286798,-0.3813937435518063,-0.3731444781665285,-0.5938284074027923,-0.5371195265087261,0.8098697897428084,-0.0957266942741738,0.8528920451579604,-0.0927173877192972,1.231412846080151,1.230717271115854,0.0817890110996155,-0.0630097612472265,0.1326935696822493,-0.0768066861209889,0.599160269431003,0.5984389762185182,-0.1208460880131445,-0.0621570481837073,-0.1146868891314637,-0.0921586192015277
46677,0x4c71935bf896be9b881bf4fc1f2bb8dec976d8c9,-0.1421165987265633,0.1807958841737373,-0.2905929602131545,-0.1245853176121766,-0.1266527024928843,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,0.4831331367264428,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.2300893588828813,0.0885177991097212,-0.1009272222745173,-0.1446562193092201,-0.2914881069467555,-0.4058705107434551,-0.6087627936936798,-0.6449645324138967,-0.6568502850546866,-0.4482825967956938,-0.4525973731808837,-0.4654205354202897,-0.3965974478445699,-0.4159528251368095,-0.4172184932352295,-0.1423467443669501,-0.1571842370020222,-0.1937056383250081,-0.0957023915522454,-0.1842419284824075,-0.1477533587675628,-0.7774425926638499,-0.777457619906087,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.641670706154384,0.6409340934965833,-0.1211673982574068,-0.0621168366219263,-0.1149131314139857,-0.0921563409312336
46726,0x4c89c5fa7191cff1c808df5d9acf8dac0fb34fd1,-0.1421165987265633,-0.2008878679829166,0.3482657622011639,-0.1245853176121766,-0.1266527024928843,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,0.6366186804780203,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,0.0500655729906768,-0.3145899880158085,-0.042874461174474,-0.153875319636767,0.2282054791645161,-0.4389111254582904,-0.6875967807214242,-0.7078614647038537,-0.7316326635517455,-0.301621790909667,-0.3315579157961841,-0.3262783711105382,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,0.5819212261668197,0.5726492235783839,-0.1620677087181029,-0.0191959040015939,-0.1458701256768841,-0.0800617484498717,1.3585984275276617,1.3568658935553342,-0.0898042205368628,0.067704517118783,-0.0730917997202453,0.0058418787613125,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
46777,0x4ca1be345d1fd2e61c054f4a67336c75f586eff3,-0.1421165987265633,-0.2008878679829166,-0.2905929602131545,0.3054889625186121,-0.1266527024928843,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,0.2060277045265326,0.3328163722840504,-0.0900118929461022,-0.1130360944530436,0.1893365832256991,0.3070796967405789,4.9054477541659605,2.865150346025243,1.3166424115901745,0.9783086017647522,1.2218863135263205,2.731551740461325,1.9768028172887584,2.43503847138442,1.5950778092995646,1.2484532040917349,1.474628849735848,-0.5780737252280778,-0.5939064044723978,-0.1806295298242606,-0.0640818922132159,-0.168382677795384,-0.1197760905928697,1.2332203957685128,1.2313536351264058,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.5927008196578405,0.5919801706240091,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
46953,0x4ceb57390f8750e0732a37367394bee357f46ce9,0.2874479290256648,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.1266527024928843,-0.0910283743133846,0.8087096062486416,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.2300893588828813,0.0885177991097212,-0.1009272222745173,-0.1529534096040123,-0.2914881069467555,-0.4356070639868069,-0.4242397452935464,-0.4991991174752654,-0.4826837150917464,-0.4482825967956938,-0.4525973731808837,-0.4654205354202897,-0.2057233456749049,-0.2540907674929213,-0.2345781869547958,0.0067887787219259,-0.0073773320794612,-0.1936666946962755,-0.095608218504773,-0.1841946960224829,-0.1476700360921136,-0.7774425926638499,-0.777457619906087,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.658431544842481,0.6576897415492127,-0.1210937522864483,-0.0619610168200246,-0.114823644833339,-0.0920150881730019
46983,0x4cf96c420ac621b3e3162c08822cbb641697f678,-0.1421165987265633,-0.0100459919045896,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,-0.0910283743133846,-0.1505219210266951,0.1339685619839508,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.0980245842195152,-0.153875319636767,-0.2395187483356283,-0.4389111254582904,-0.7851724075186877,-0.7907830763668313,-0.8272378338165757,-0.4384396000798063,-0.4450773027746385,-0.4564423291835548,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,0.9307876860213018,0.9207585763161694,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.3963367199984966,1.3943197362969422,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47024,0x4d0900710f5f5b75d16e5fe090036f4a037f4212,12.530036969964163,0.5624796363303913,-0.2905929602131545,-0.1245853176121766,6.293284592312832,15.349087592958472,-0.1505219210266951,0.7139048767737064,0.1578672502009677,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,8.454713529197422,-0.1130360944530436,-0.0750937435849981,-0.1492657694729935,-0.2840279893396743,-0.4058705107434551,-0.2623342857458265,0.8622142903343691,-0.035278961554279,0.2946693608313165,1.8178701240986317,0.6267330948542792,0.0450651504401837,-0.0535827237419588,-0.0015019384342707,-0.7427658967771817,-0.7358168699697708,0.1401990758274811,-0.0957266942741738,0.00618906544636,-0.1362518057488136,1.2153016769633862,1.2160851793485723,0.3549462289312098,-0.0630097612472265,0.2022759144322319,-0.0848818555937659,0.5754795219917582,0.5747645448624163,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47033,0x4d0b58ad015a3b09171e2a0d7fc46ace792e0dc4,0.0726656651495507,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,0.1706685064878332,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.1006369584690171,-0.153875319636767,-0.2862911710856428,-0.4389111254582904,-0.727973344446576,-0.7460238613905227,-0.773504589010382,-0.3582366769423409,-0.3838020990750465,-0.3832859109197045,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,1.0745190890792982,1.065134192617487,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.411884725754363,1.4098534230139017,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47137,0x4d3d015590cbf2d4b3ec319f8baf2a689a8d7ca3,-0.1421165987265633,0.1807958841737373,-0.2905929602131545,-0.1245853176121766,-0.1266527024928843,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,0.4831331367264428,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.2300893588828813,0.0885177991097212,-0.1009272222745173,-0.1446562193092201,-0.2914881069467555,-0.4058705107434551,-0.6119722848987814,-0.5113745969016258,-0.5781707193472977,-0.4482825967956938,-0.4525973731808837,-0.4654205354202897,-0.3999174057441749,-0.2676107657283136,-0.3347109260145698,-0.1486383488220107,-0.1634951998790664,-0.1935704348397714,-0.0953754439963027,-0.1840779480469434,-0.1474640812532011,-0.7774425926638499,-0.777457619906087,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.640963613939354,0.640228223010202,-0.1209117160759744,-0.0615758654548403,-0.1146024542126278,-0.0916659432504374
47141,0x4d3e5f0582503db93a902e50a9c6e16bc018e462,-0.1421165987265633,-0.2008878679829166,0.0288364009940047,-0.1245853176121766,-0.2318975761782239,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,0.222997759158066,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.0719008417244957,-0.153875319636767,0.2282054791645161,-0.4389111254582904,-0.4826306411752209,-0.554039129319878,-0.5430277450160496,-0.0142240145670298,-0.1209756940304751,-0.0694976693907279,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,-0.1745279564292302,-0.1895111607842945,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.2767702675376151,1.2748633993525835,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47144,0x4d3fe2c8c1edd415f08e924303ef11e2f5ca8947,-0.1421165987265633,-0.0100459919045896,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,-0.0910283743133846,-0.1505219210266951,0.1339685619839508,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.0980245842195152,-0.153875319636767,-0.2395187483356283,-0.4389111254582904,2.1750123566673443,1.525610569150699,1.9535827611823875,3.712248511985866,2.7260572346084584,3.3295727402250868,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,-0.6390431717111001,-0.6561083626539396,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.2265217826050936,1.224661191095158,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47418,0x4db05ce119cfd5e3d3a92184a0dd4cea60f96dab,0.7170124567778928,0.7533215124087183,1.94541256823696,-0.1245853176121766,1.3467755291018702,0.955759148891487,-0.1505219210266951,1.0038730341685842,0.1578672502009677,2.704723287077792,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,1.871072630168805,-0.1130360944530436,0.1150290490176436,-0.1492657694729935,-0.0337200882355647,-0.4058705107434551,-0.4530831383152177,2.1890067121034846,1.294060471783287,0.0272066658236129,2.8395806931709497,2.299503124146409,3.359943699109762,2.730969352077289,3.155371817897909,-0.943401920963812,-0.6950409475564054,3.4455808635899623,-0.0957266942741738,4.182982921878532,0.371327422525728,1.1935980687572585,1.220472349568801,5.218431437803863,-0.0630097612472265,6.460449491745618,0.7971752850620604,0.5811776400211554,0.5804607861934451,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47513,0x4ddde7dc42c6e60a63a5e9e808b014cb03aa47d3,0.0726656651495507,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,0.1706685064878332,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.3145899880158085,-0.1006369584690171,-0.153875319636767,-0.2862911710856428,-0.4389111254582904,-0.516666103640336,-0.5806724428651295,-0.5750009232204619,-0.0619475861331635,-0.1574366041144477,-0.1130283217156177,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,-1.0530993965417754,-1.072020413684321,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,1.1817316502474358,1.17991230850663,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47568,0x4df7a18577d0d7886fbf029e44d53457a343a141,-0.1421165987265633,0.1807958841737373,1.94541256823696,-0.1245853176121766,0.6100614133044929,-0.0910283743133846,-0.1505219210266951,0.4239367193788286,-0.1673986363245074,2.704723287077792,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,1.0306078345481304,-0.3145899880158085,0.1080627176856384,-0.153875319636767,0.1242667619422618,-0.4389111254582904,-0.705503910999377,-0.7056987038959193,-0.7354537527389757,-0.3267306671072472,-0.3285971040587615,-0.3314806848701619,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,0.9225846894923444,0.9125232339113596,-0.1936629259580111,-0.0957130239930891,-0.184240404854668,-0.1477607502952236,1.3954493687688136,1.3934336778876315,-0.1362929112794325,-0.062986412462761,-0.1303878140746389,-0.1038325953843885,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47784,0x4e481165b434eb76d09e82bd16b6b649c01c664a,0.0726656651495507,-0.2008878679829166,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,-0.0910283743133846,0.3290938426109732,-0.1559995954109269,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.2300893588828813,-0.1130360944530436,-0.1009272222745173,-0.1534143646203896,-0.2914881069467555,-0.4356070639868069,-0.0715854331764352,-0.2323894406422081,-0.1568886790672521,-0.4482825967956938,-0.4525973731808837,-0.4654205354202897,0.1590688891447196,0.0421822771773895,0.1070677740170478,-0.7835608419614287,-0.8012737702468976,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,-0.7774425926638499,-0.777457619906087,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.5696068153273138,0.5688937723978181,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47827,0x4e5a52251026ed020690be6b23dd7b3fe9bc8e40,-0.1421165987265633,-0.2008878679829166,0.3482657622011639,-0.1245853176121766,-0.1266527024928843,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,-0.1673986363245074,0.222997759158066,0.2953734635321236,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,-0.1130360944530436,-0.0719008417244957,-0.1077798179990324,0.2282054791645161,-0.1085049783099371,0.471418049397355,0.3240344730189425,0.4321544246799504,1.5591742158240491,1.0811038972899856,1.3656642241577954,0.7207618760637383,0.5140135523612728,0.6419874772538838,-0.2403939698674851,-0.251982767858318,-0.1434019332481511,0.0259414654899748,-0.1232314933629402,-0.0401249885199892,1.2700426155195763,1.268141943210242,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.6306515090081038,0.6299183607602479,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
47829,0x4e5b5ff04a3909d7b62087caf954e9aa74293135,4.368310942671831,-0.0100459919045896,-0.2905929602131545,-0.1245853176121766,1.978244771213908,2.7876373145000124,4.6456357153499885,0.1339685619839508,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,1.4508402323584677,1.7009489476118402,-0.0948316823590128,-0.1492657694729935,-0.2823934691898082,-0.4356070639868069,-0.7175967961775707,-0.7133516765505695,-0.7599500376789798,-0.3432798160304674,-0.3390739959919492,-0.3625068631598149,-0.5091773812987191,-0.5123577556165029,-0.5274832030523353,0.7893079996428387,0.7875755992896656,-0.0718949926340492,-0.0957175807534507,-0.0378921514060175,-0.1353631425368663,1.3810322915204496,1.379990131458443,0.0428411813725587,-0.0629085831812093,0.0882816790314287,-0.0654760846842944,0.7463780556051499,0.7466038776720607,0.1087992730897964,-0.0620816515053678,0.1634521976707724,-0.0431803644198457
47864,0x4e6a887c0be9302f8359012e9d8ddbca0fc13e71,0.2874479290256648,0.7533215124087183,3.2231300130655973,-0.1245853176121766,1.5572652764725494,0.1706685064878332,0.3290938426109732,1.0038730341685842,0.1578672502009677,4.359206972357609,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,2.011150096105584,0.0885177991097212,0.2302637798012295,-0.1488048144566162,0.079118381648845,-0.420738787365131,-0.3683058656837146,2.985082301028498,0.763843127717329,0.1460789814784396,3.293674155427513,1.5344052884567898,0.2029164671387895,3.614954300891944,2.15318965945602,-0.9305532001846384,-0.6969564861368766,3.2433811463494284,-0.0957255550840834,3.206577131318888,0.2848082473418356,1.19498796672235,1.220266252604746,4.920918049886499,-0.0630078155151877,4.951509406838687,0.6903823118053375,0.5760189497668988,0.5804152993257725,1.0577460203821456,2.432222676605036,1.3175743399241135,2.1689961692734268
47993,0x4ea1b71234e0bf654ed08b547db022b8dd026c01,-0.1421165987265633,0.1807958841737373,-0.2905929602131545,-0.1245853176121766,-0.1266527024928843,-0.0910283743133846,-0.1505219210266951,0.4239367193788286,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,0.0500655729906768,-0.3145899880158085,-0.095121946164513,-0.153875319636767,-0.2395187483356283,-0.4389111254582904,-0.7903101906833747,-0.7947701908186978,-0.8320443274163577,-0.4456436556381091,-0.4505356480637824,-0.4629862454766508,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,1.150839815726044,1.1417969935903691,-0.1937100351863166,-0.0957130239930891,-0.1842472611794957,-0.1477627661664038,1.4201406466731663,1.4181017405876395,-0.1363622270346996,-0.062986412462761,-0.1303980522093142,-0.1038358611579688,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
48008,0x4eaa0528bf00973cdbf30af3683db2165e25224a,0.5022301929017788,-0.0100459919045896,-0.2905929602131545,-0.1245853176121766,0.0838370448777949,0.6940622680902692,-0.1505219210266951,0.1339685619839508,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,0.330220504864235,-0.3145899880158085,-0.0971537928030145,-0.153875319636767,-0.2745980653981391,-0.4389111254582904,-0.786151961428672,-0.7910107565999916,-0.8277541236066693,-0.4398131031187011,-0.4453889961917965,-0.4571452443334899,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,0.9918598166525766,0.982105909592578,-0.1936893071258622,-0.0957130239930891,-0.184240404854668,-0.1477560465958031,1.4029431387655558,1.4009202293749965,-0.1363317281023821,-0.062986412462761,-0.1303878140746389,-0.1038249752460346,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
48214,0x4eff6050c03742c0ec10bdf483bc1f2ab8479bd2,-0.1421165987265633,0.1807958841737373,0.3482657622011639,-0.1245853176121766,0.0838370448777949,-0.0910283743133846,-0.1505219210266951,0.1339685619839508,0.1578672502009677,-0.1906231621618881,0.8313061145338856,-0.0865814083334232,-0.131668487114318,-0.0900118929461022,0.2900716926724861,-0.0980245842195152,-0.0570747661975243,-0.2395187483356283,-0.2076268224544431,0.3660209039815816,1.564580581200197,0.9588835536171246,3.782077906507784,2.7794070404031417,3.393267032065312,0.6117370920223598,0.957688040040036,0.9130745120596788,-0.4526729095495258,-0.394516520139952,0.820980501238652,-0.0956989739819743,0.5712079386548551,0.575896685980405,1.2515997691909089,1.2497160819430846,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.6067941945923384,0.6143888804448767,1.79769708351727,-0.0621111818710508,2.216656119004635,1.74801396693175
48217,0x4f018bcc51205406ed0d83928733d0f5d245454c,-0.1421165987265633,0.9441633884870452,1.94541256823696,0.0904518224532177,1.1362857817311909,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,1.7841966828283438,0.222997759158066,2.975036718540933,-0.0865814083334232,0.3328163722840504,-0.0900118929461022,2.3056106283001347,-0.0719008417244957,0.6113100075496273,0.2282054791645161,-0.0170078914073161,-0.0003241265165727,2.2812031696003507,0.6534324295470524,2.117629462078074,1.5077648920852746,1.875054455565912,0.232782921326992,2.833346917593793,0.938114292519468,-0.3929415405111457,-0.2724392464065329,1.667791963551227,-0.0957266942741738,0.9540314067735334,0.1585965686193974,1.2561339562504514,1.254246093213016,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.6135072017977032,0.6280430163137075,3.399095165578418,-0.0621570481837073,2.810599483069672,0.4704647864569485
48350,0x4f3553aa0789cbfffa469758284190cd072163bc,0.2874479290256648,-0.0100459919045896,-0.2905929602131545,-0.1245853176121766,-0.0214078288075447,0.4323653872890511,-0.1505219210266951,0.1339685619839508,-0.1673986363245074,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,0.1901430389274559,-0.3145899880158085,-0.0974440566085147,-0.153875319636767,-0.2707003635023046,-0.4389111254582904,0.3777600468337749,0.1796156016647878,0.306232329550374,1.1921916942284068,0.8833949838299306,1.086747881270833,-0.5863402959540108,-0.5839736025107081,-0.6028112334994046,-0.2991263688350103,-0.3145796216856799,-0.1925184857717104,-0.0957194794036013,-0.1828057188844581,-0.1464941112369849,1.2632919545730144,1.2614070114971736,-0.1346090005314759,-0.0629974382776475,-0.1282454843938378,-0.101780600984795,-1.496155589671646,-1.496188265343894,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
48464,0x4f6bfd2745c46016baddc53ba4a9ba25c2e04aee,-0.1421165987265633,-0.0100459919045896,-0.2905929602131545,-0.1245853176121766,-0.2318975761782239,-0.0910283743133846,-0.1505219210266951,-0.1559995954109269,0.1578672502009677,-0.1906231621618881,-0.2405591874696383,-0.0865814083334232,-0.131668487114318,-0.2300893588828813,-0.1130360944530436,-0.1009272222745173,-0.1492657694729935,-0.2914881069467555,-0.4058705107434551,-0.185240780194516,-0.3213266336164325,-0.2636573961904008,-0.4482825967956938,-0.4525973731808837,-0.4654205354202897,0.0415016664755205,-0.056576108424162,-0.004895567746473,0.2257099158794887,0.2125206029937505,-0.1937156882937132,-0.0957266942741738,-0.1842541175043235,-0.1477748613934851,-0.7774425926638499,-0.777457619906087,-0.1363705449253317,-0.0630097612472265,-0.1304082903439895,-0.1038554557994503,0.6830353534409596,0.6822849523606991,-0.121186403669267,-0.0621570481837073,-0.1149362247251203,-0.0921927932559385
