tag,backbone,ratio,seed,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_f_1_mean,test_f_1_std,test_FPR_mean,test_FPR_std,test_FNR_mean,test_FNR_std,test_auc_mean,test_auc_std,test_auc_pr_mean,test_auc_pr_std,test_prevalence_mean,test_prevalence_std,test_auc_pr_lift_mean,test_auc_pr_lift_std,test_p_at_k_mean,test_p_at_k_std,test_r_at_k_mean,test_r_at_k_std
exp2_tc_42d,sage,9,1,0.960162972609071,0.002887551841300342,0.9766630737556415,0.007172874714033314,0.6163344384583506,0.02794504432259184,0.7554356531795018,0.021730838000770497,0.001633988652811652,0.0004997692346368078,0.3836655615416494,0.027945044322591824,0.9508624124522946,0.010209992121444071,0.859383382388879,0.016320180079563616,0.09999998896400078,9.749468905571854e-05,8.59378344103403,0.15997829984470688,0.7904330708661418,0.01680473662096444,0.7904330708661418,0.01680473662096444
exp2_tc_42d,sage,9,2,0.9607667573866658,0.00278584679787389,0.9703425266603167,0.010205956894011102,0.6268421052631579,0.02666759036314522,0.7613662971981802,0.02066719437473745,0.0021300238105047466,0.000754068422092954,0.37315789473684213,0.02666759036314521,0.9519456507153045,0.009951035598947028,0.8572724529278777,0.022186860167228865,0.09999998896400078,9.749468905571854e-05,8.572634232854792,0.21775788985768585,0.7841283326426303,0.02602073550830674,0.7841283326426303,0.02602073550830674
exp2_tc_42d,sage,9,3,0.9607931075207835,0.0031088889023168477,0.9729187053582168,0.01325628229885189,0.6252631578947369,0.026266716930096443,0.761061483403059,0.021861443083735138,0.0019257294754845093,0.0009143604075131679,0.37473684210526315,0.026266716930096457,0.9492904184809067,0.012003636949118424,0.8548560892986512,0.028881113288178623,0.09999998896400078,9.749468905571854e-05,8.548526226844443,0.28745002110097195,0.7815154026799281,0.03192807763824095,0.7815154026799281,0.03192807763824095
exp2_tc_42d,sage,9,4,0.9602153487930745,0.0027183068280100748,0.9752431614850536,0.010279211143248772,0.6179044066860062,0.02742330677502883,0.7561583837510634,0.020621783747618836,0.0017507513775396762,0.0007534913555990951,0.3820955933139937,0.027423306775028827,0.948895078798363,0.011899986420208996,0.8503355545761881,0.027073248645566192,0.09999998896400078,9.749468905571854e-05,8.503273580364217,0.26774627316605853,0.7786172123221439,0.025128869165966437,0.7786172123221439,0.025128869165966437
exp2_tc_42d,sage,10,0,0.9635456189779801,0.0033406189919562776,0.9724917589807281,0.012941237754834141,0.6163282221301285,0.033079321253530435,0.7541041978758325,0.02719439059248931,0.0017331932773109245,0.0007750680539628381,0.38367177786987156,0.03307932125353045,0.9507036795758503,0.012922591911720547,0.8414250261407276,0.02792616822048623,0.09090908261802697,9.152055454527385e-05,9.255613580147866,0.3048783369337864,0.7712646774416356,0.022566354245452523,0.7712646774416356,0.022566354245452523
exp2_tc_42d,sage,10,1,0.9633068700191044,0.0023934864842011733,0.9736035336268849,0.014615541597630883,0.613181378643459,0.02682096619604077,0.7520829064887901,0.020004339242146413,0.001680672268907563,0.0009604948686516249,0.386818621356541,0.02682096619604076,0.9483146408169565,0.012907704707472592,0.8455421881929842,0.022900105402885326,0.09090908261802697,9.152055454527385e-05,9.300872641489173,0.24799875791781065,0.7767751070589861,0.025477054580127927,0.7767751070589861,0.025477054580127927
exp2_tc_42d,sage,10,2,0.9638559555738262,0.003047774918952512,0.9726892984086863,0.011623320089380348,0.6197423677303495,0.030335133400909334,0.756774769563639,0.024489246889959838,0.0017331932773109245,0.000723952140340873,0.38025763226965054,0.030335133400909334,0.949216432299194,0.010339952656192454,0.8529854292217047,0.024000219244126653,0.09090908261802697,9.152055454527385e-05,9.382853887953104,0.2642559944261119,0.7838769167012017,0.024806391343695416,0.7838769167012017,0.024806391343695416
exp2_tc_42d,sage,10,3,0.9635456246780866,0.002906929431706202,0.9727930089340096,0.009279221271449159,0.6163289128332642,0.033204596595433955,0.7540723738460248,0.0248346653854569,0.001733193277310924,0.0006336470963184123,0.3836710871667358,0.03320459659543397,0.9491073588832549,0.01430649539128656,0.8486238172817437,0.0264908618000931,0.09090908261802697,9.152055454527385e-05,9.334811743046398,0.2894045097435528,0.7746788230418565,0.024933388051007307,0.7746788230418565,0.024933388051007307
exp2_tc_42d,sage,10,4,0.9614686654887967,0.0028408663704794284,0.9681902469416082,0.010766869553114145,0.5958502555601604,0.03258886632057139,0.7371804271269009,0.024867039754508484,0.0019695378151260504,0.0007138264369003891,0.40414974443983975,0.0325888663205714,0.9452872131550507,0.011933460074428357,0.8344912323566644,0.023459357274859708,0.09090908261802697,9.152055454527385e-05,9.17932441269759,0.25464620228266344,0.7691601049868767,0.022616703842965373,0.7691601049868767,0.022616703842965373
exp2_tc_82d,sage,1,0,0.9067754524105538,0.012401786159414634,0.9579340961729317,0.010388681375252642,0.8511037436109958,0.027218672575117082,0.9010929888289783,0.014571967868796979,0.03755283878988811,0.010357632601599628,0.148896256389004,0.02721867257511709,0.963817166085394,0.010295270168247229,0.9677569129769127,0.009489448851033354,0.5,0.0,1.9355138259538254,0.01897889770206671,0.9025687249620112,0.017292905387243485,0.9025687249620112,0.017292905387243485
exp2_tc_82d,sage,1,1,0.9181965741124465,0.01085854212078604,0.9548401788309315,0.012915336819383508,0.878144771377262,0.02194937870756688,0.9146887875908183,0.012031735493302958,0.04175162315236911,0.012879538243154727,0.12185522862273794,0.021949378707566896,0.9678669622583167,0.007357904477882961,0.9698050394948808,0.006189257917504434,0.5,0.0,1.9396100789897617,0.012378515835008867,0.9154406686006356,0.013318411960874499,0.9154406686006356,0.013318411960874499
exp2_tc_82d,sage,1,2,0.9108454206382097,0.008450640382956039,0.9577163848422723,0.008025537791616409,0.859774140074596,0.01961411316341565,0.9059511956032571,0.01004188775860037,0.03808329879817654,0.007984323804589246,0.14022585992540407,0.01961411316341566,0.9624816206986985,0.008920691397056507,0.9649435696740134,0.01093731974383879,0.5,0.0,1.9298871393480268,0.02187463948767758,0.9091373117833955,0.014870037163025224,0.9091373117833955,0.014870037163025224
exp2_tc_82d,sage,1,3,0.9167561127227518,0.01107192535981517,0.9638772313495856,0.014017069721125262,0.8663296035364001,0.026719351406827307,0.9121756178993363,0.012956935092010695,0.032817378090896535,0.01372646863272448,0.13367039646359996,0.02671935140682729,0.9694395689428499,0.005200151859564373,0.9712944291134523,0.009174500604764216,0.5,0.0,1.9425888582269046,0.018349001209528433,0.9146498135101535,0.010977511431956204,0.9146498135101535,0.010977511431956204
